stress_axis,stress_level,method,seed,episodes,goal_success,recovery_success,irreversible_failure,damage,total_cost,safety_utility
navigation,0.75,recoverability_score_planner_v5,3,32,1.00000,1.00000,0.00000,0.00000,1.78238,0.85741
navigation,0.75,recoverability_score_planner_v5,4,32,0.93750,1.00000,0.00000,0.00000,1.91713,0.76226
navigation,0.75,recoverability_score_planner_v5,5,32,0.96875,1.00000,0.00000,0.00000,1.86910,0.80828
navigation,0.75,recoverability_score_planner_v5,6,32,0.96875,1.00000,0.00000,0.00000,1.83519,0.81100
navigation,0.75,recoverability_score_planner_v5,7,32,0.93750,0.75000,0.00000,0.00000,1.85084,0.77850
navigation,0.75,recoverability_score_planner_v5,8,32,0.96875,1.00000,0.00000,0.00000,1.89740,0.80602
navigation,0.75,recoverability_score_planner_v5,9,32,0.93750,0.75000,0.00000,0.03125,1.89018,0.73785
navigation,0.75,oracle_recoverability_upper_bound,0,32,1.00000,1.00000,0.00000,0.00000,1.71947,0.86244
navigation,0.75,oracle_recoverability_upper_bound,1,32,1.00000,1.00000,0.00000,0.00000,1.72572,0.86194
navigation,0.75,oracle_recoverability_upper_bound,2,32,0.96875,0.66667,0.00000,0.00000,1.74144,0.82944
navigation,0.75,oracle_recoverability_upper_bound,3,32,1.00000,1.00000,0.00000,0.00000,1.71052,0.86316
navigation,0.75,oracle_recoverability_upper_bound,4,32,1.00000,1.00000,0.00000,0.00000,1.75090,0.85993
navigation,0.75,oracle_recoverability_upper_bound,5,32,0.96875,0.83333,0.00000,0.00000,1.78644,0.82584
navigation,0.75,oracle_recoverability_upper_bound,6,32,1.00000,1.00000,0.00000,0.00000,1.75071,0.85994
navigation,0.75,oracle_recoverability_upper_bound,7,32,0.93750,0.83333,0.00000,0.03125,1.78548,0.74623
navigation,0.75,oracle_recoverability_upper_bound,8,32,1.00000,1.00000,0.00000,0.00000,1.73345,0.86132
navigation,0.75,oracle_recoverability_upper_bound,9,32,0.93750,0.60000,0.00000,0.00000,1.77531,0.79548
navigation,1.00,robust_margin_planner,0,32,0.12500,0.80000,0.00000,0.00000,2.42986,-0.37564
navigation,1.00,robust_margin_planner,1,32,0.15625,0.71429,0.00000,0.03125,2.43410,-0.37129
navigation,1.00,robust_margin_planner,2,32,0.25000,0.75000,0.00000,0.00000,2.37067,-0.20215
navigation,1.00,robust_margin_planner,3,32,0.18750,0.50000,0.00000,0.09375,2.41057,-0.40222
navigation,1.00,robust_margin_planner,4,32,0.31250,1.00000,0.00000,0.00000,2.33534,-0.11495
navigation,1.00,robust_margin_planner,5,32,0.15625,0.71429,0.03125,0.03125,2.44644,-0.41603
navigation,1.00,robust_margin_planner,6,32,0.18750,1.00000,0.00000,0.03125,2.36387,-0.32348
navigation,1.00,robust_margin_planner,7,32,0.28125,0.40000,0.00000,0.09375,2.41498,-0.27601
navigation,1.00,robust_margin_planner,8,32,0.25000,0.33333,0.00000,0.06250,2.33818,-0.27455
navigation,1.00,robust_margin_planner,9,32,0.18750,0.66667,0.00000,0.09375,2.38111,-0.39986
navigation,1.00,contingent_replanner,0,32,0.93750,0.75000,0.00000,0.03125,1.96150,0.73214
navigation,1.00,contingent_replanner,1,32,0.90625,0.75000,0.00000,0.00000,2.01241,0.72338
navigation,1.00,contingent_replanner,2,32,0.87500,1.00000,0.00000,0.00000,1.96971,0.67367
navigation,1.00,contingent_replanner,3,32,0.96875,0.75000,0.00000,0.00000,1.98434,0.79906
navigation,1.00,contingent_replanner,4,32,0.93750,1.00000,0.00000,0.00000,2.04004,0.75242
navigation,1.00,contingent_replanner,5,32,0.90625,0.66667,0.00000,0.03125,1.94538,0.69124
navigation,1.00,contingent_replanner,6,32,0.87500,1.00000,0.00000,0.00000,2.00664,0.67072
navigation,1.00,contingent_replanner,7,32,0.90625,1.00000,0.00000,0.00000,2.02042,0.71181
navigation,1.00,contingent_replanner,8,32,0.90625,0.66667,0.00000,0.00000,1.94987,0.72839
navigation,1.00,contingent_replanner,9,32,0.84375,1.00000,0.00000,0.00000,2.08191,0.62251
navigation,1.00,learned_failure_classifier,0,32,0.90625,0.71429,0.00000,0.00000,1.83686,0.74836
navigation,1.00,learned_failure_classifier,1,32,0.96875,1.00000,0.00000,0.00000,1.82776,0.81159
navigation,1.00,learned_failure_classifier,2,32,1.00000,1.00000,0.00000,0.00000,1.74907,0.86007
navigation,1.00,learned_failure_classifier,3,32,1.00000,1.00000,0.00000,0.00000,1.84035,0.85277
navigation,1.00,learned_failure_classifier,4,32,0.93750,0.80000,0.00000,0.00000,1.81445,0.78141
navigation,1.00,learned_failure_classifier,5,32,1.00000,1.00000,0.00000,0.00000,1.81204,0.85504
navigation,1.00,learned_failure_classifier,6,32,0.96875,0.83333,0.00000,0.00000,1.79577,0.82509
navigation,1.00,learned_failure_classifier,7,32,0.93750,0.66667,0.00000,0.03125,1.77683,0.73598
navigation,1.00,learned_failure_classifier,8,32,0.96875,0.75000,0.00000,0.00000,1.78145,0.82623
navigation,1.00,learned_failure_classifier,9,32,0.93750,0.80000,0.00000,0.00000,1.78742,0.78357
navigation,1.00,learned_expected_utility,0,32,0.93750,0.71429,0.00000,0.06250,1.81016,0.71769
navigation,1.00,learned_expected_utility,1,32,1.00000,1.00000,0.00000,0.00000,1.78292,0.85737
navigation,1.00,learned_expected_utility,2,32,1.00000,1.00000,0.00000,0.00000,1.75759,0.85939
navigation,1.00,learned_expected_utility,3,32,1.00000,1.00000,0.00000,0.00000,1.83363,0.85331
navigation,1.00,learned_expected_utility,4,32,0.96875,1.00000,0.00000,0.00000,1.82454,0.81185
navigation,1.00,learned_expected_utility,5,32,1.00000,1.00000,0.00000,0.00000,1.76521,0.85878
navigation,1.00,learned_expected_utility,6,32,0.96875,0.75000,0.00000,0.00000,1.77279,0.82693
navigation,1.00,learned_expected_utility,7,32,1.00000,1.00000,0.00000,0.00000,1.75978,0.85922
navigation,1.00,learned_expected_utility,8,32,1.00000,1.00000,0.00000,0.00000,1.74426,0.86046
navigation,1.00,learned_expected_utility,9,32,0.96875,0.75000,0.03125,0.00000,1.76570,0.77281
navigation,1.00,cvar_recovery_planner,0,32,0.93750,0.80000,0.00000,0.06250,1.88441,0.70081
navigation,1.00,cvar_recovery_planner,1,32,0.93750,1.00000,0.00000,0.03125,1.89533,0.72650
navigation,1.00,cvar_recovery_planner,2,32,1.00000,1.00000,0.00000,0.00000,1.82488,0.85401
navigation,1.00,cvar_recovery_planner,3,32,1.00000,1.00000,0.00000,0.00000,1.82371,0.85410
navigation,1.00,cvar_recovery_planner,4,32,0.93750,1.00000,0.00000,0.00000,1.90645,0.76311
navigation,1.00,cvar_recovery_planner,5,32,0.96875,1.00000,0.00000,0.00000,1.81166,0.81288
navigation,1.00,cvar_recovery_planner,6,32,0.93750,0.33333,0.00000,0.03125,1.88549,0.73822
navigation,1.00,cvar_recovery_planner,7,32,1.00000,1.00000,0.00000,0.00000,1.84411,0.85247
navigation,1.00,cvar_recovery_planner,8,32,0.96875,1.00000,0.00000,0.00000,1.86253,0.80881
navigation,1.00,cvar_recovery_planner,9,32,1.00000,1.00000,0.00000,0.00000,1.83252,0.85340
navigation,1.00,recoverability_score_planner_v5,0,32,0.96875,0.75000,0.00000,0.00000,1.86453,0.81959
navigation,1.00,recoverability_score_planner_v5,1,32,0.93750,0.83333,0.00000,0.03125,1.88301,0.73842
navigation,1.00,recoverability_score_planner_v5,2,32,0.96875,1.00000,0.00000,0.00000,1.79426,0.81427
navigation,1.00,recoverability_score_planner_v5,3,32,1.00000,1.00000,0.00000,0.00000,1.79859,0.85611
navigation,1.00,recoverability_score_planner_v5,4,32,0.96875,1.00000,0.00000,0.00000,1.84827,0.80995
navigation,1.00,recoverability_score_planner_v5,5,32,0.96875,1.00000,0.00000,0.00000,1.80417,0.81348
navigation,1.00,recoverability_score_planner_v5,6,32,1.00000,1.00000,0.00000,0.00000,1.84154,0.85268
navigation,1.00,recoverability_score_planner_v5,7,32,0.96875,1.00000,0.00000,0.00000,1.84243,0.81042
navigation,1.00,recoverability_score_planner_v5,8,32,0.96875,1.00000,0.00000,0.00000,1.90557,0.80537
navigation,1.00,recoverability_score_planner_v5,9,32,0.96875,1.00000,0.00000,0.00000,1.81155,0.81289
navigation,1.00,oracle_recoverability_upper_bound,0,32,1.00000,1.00000,0.00000,0.00000,1.71539,0.86277
navigation,1.00,oracle_recoverability_upper_bound,1,32,1.00000,1.00000,0.00000,0.00000,1.76624,0.85870
navigation,1.00,oracle_recoverability_upper_bound,2,32,0.93750,0.50000,0.00000,0.00000,1.73379,0.79880
navigation,1.00,oracle_recoverability_upper_bound,3,32,1.00000,1.00000,0.00000,0.00000,1.79490,0.85641
navigation,1.00,oracle_recoverability_upper_bound,4,32,1.00000,1.00000,0.00000,0.00000,1.75850,0.85932
navigation,1.00,oracle_recoverability_upper_bound,5,32,0.96875,0.85714,0.00000,0.00000,1.77346,0.82687
navigation,1.00,oracle_recoverability_upper_bound,6,32,1.00000,1.00000,0.00000,0.00000,1.76901,0.85848
navigation,1.00,oracle_recoverability_upper_bound,7,32,0.96875,0.85714,0.00000,0.03125,1.80313,0.78700
navigation,1.00,oracle_recoverability_upper_bound,8,32,1.00000,1.00000,0.00000,0.00000,1.73613,0.86111
navigation,1.00,oracle_recoverability_upper_bound,9,32,0.96875,0.75000,0.00000,0.00000,1.74881,0.82885
navigation,1.25,robust_margin_planner,0,32,0.18750,0.57143,0.00000,0.00000,2.41839,-0.29035
navigation,1.25,robust_margin_planner,1,32,0.15625,0.83333,0.00000,0.06250,2.45643,-0.41058
navigation,1.25,robust_margin_planner,2,32,0.28125,0.66667,0.00000,0.00000,2.41432,-0.16346
navigation,1.25,robust_margin_planner,3,32,0.21875,0.40000,0.00000,0.06250,2.41723,-0.32307
navigation,1.25,robust_margin_planner,4,32,0.12500,0.55556,0.00000,0.03125,2.51919,-0.42029
navigation,1.25,robust_margin_planner,5,32,0.25000,0.62500,0.00000,0.00000,2.48570,-0.21136
navigation,1.25,robust_margin_planner,6,32,0.06250,1.00000,0.00000,0.03125,2.51017,-0.50394
navigation,1.25,robust_margin_planner,7,32,0.09375,0.60000,0.00000,0.06250,2.47856,-0.49672
navigation,1.25,robust_margin_planner,8,32,0.28125,0.33333,0.00000,0.06250,2.37737,-0.23550
navigation,1.25,robust_margin_planner,9,32,0.18750,0.80000,0.00000,0.09375,2.39470,-0.40095
navigation,1.25,contingent_replanner,0,32,0.81250,1.00000,0.00000,0.00000,2.09693,0.57912
navigation,1.25,contingent_replanner,1,32,0.84375,0.71429,0.00000,0.03125,2.06300,0.59746
navigation,1.25,contingent_replanner,2,32,0.96875,1.00000,0.00000,0.00000,1.97527,0.79979
navigation,1.25,contingent_replanner,3,32,0.96875,1.00000,0.00000,0.00000,2.04081,0.79455
navigation,1.25,contingent_replanner,4,32,0.84375,1.00000,0.00000,0.00000,2.08199,0.62250
navigation,1.25,contingent_replanner,5,32,0.90625,1.00000,0.00000,0.00000,2.07273,0.70762
navigation,1.25,contingent_replanner,6,32,0.90625,1.00000,0.00000,0.00000,2.01132,0.71253
navigation,1.25,contingent_replanner,7,32,0.87500,1.00000,0.00000,0.00000,2.06183,0.66630
navigation,1.25,contingent_replanner,8,32,0.87500,0.80000,0.00000,0.00000,2.00178,0.68205
navigation,1.25,contingent_replanner,9,32,0.84375,1.00000,0.00000,0.00000,2.00565,0.62861
navigation,1.25,learned_failure_classifier,0,32,0.93750,0.75000,0.00000,0.00000,1.84503,0.78990
navigation,1.25,learned_failure_classifier,1,32,0.96875,0.80000,0.00000,0.00000,1.81900,0.82323
navigation,1.25,learned_failure_classifier,2,32,0.93750,0.66667,0.00000,0.03125,1.80667,0.74453
navigation,1.25,learned_failure_classifier,3,32,0.96875,1.00000,0.00000,0.00000,1.83202,0.81125
navigation,1.25,learned_failure_classifier,4,32,0.96875,0.85714,0.00000,0.00000,1.81612,0.82346
navigation,1.25,learned_failure_classifier,5,32,1.00000,1.00000,0.00000,0.00000,1.83320,0.85334
navigation,1.25,learned_failure_classifier,6,32,1.00000,1.00000,0.00000,0.00000,1.80330,0.85574
navigation,1.25,learned_failure_classifier,7,32,1.00000,1.00000,0.00000,0.00000,1.73857,0.86091
navigation,1.25,learned_failure_classifier,8,32,0.93750,0.80000,0.00000,0.00000,1.82211,0.78079
navigation,1.25,learned_failure_classifier,9,32,0.96875,0.85714,0.00000,0.00000,1.82431,0.82280
navigation,1.25,learned_expected_utility,0,32,0.93750,0.77778,0.00000,0.03125,1.82830,0.75374
navigation,1.25,learned_expected_utility,1,32,1.00000,1.00000,0.00000,0.00000,1.76787,0.85857
navigation,1.25,learned_expected_utility,2,32,1.00000,1.00000,0.00000,0.00000,1.79728,0.85622
navigation,1.25,learned_expected_utility,3,32,0.96875,0.88889,0.00000,0.03125,1.79028,0.78803
navigation,1.25,learned_expected_utility,4,32,1.00000,1.00000,0.00000,0.00000,1.81106,0.85512
navigation,1.25,learned_expected_utility,5,32,0.96875,0.87500,0.00000,0.00000,1.79106,0.82547
navigation,1.25,learned_expected_utility,6,32,0.96875,0.83333,0.00000,0.00000,1.76844,0.82728
navigation,1.25,learned_expected_utility,7,32,1.00000,1.00000,0.00000,0.00000,1.72946,0.86164
navigation,1.25,learned_expected_utility,8,32,1.00000,1.00000,0.00000,0.00000,1.79967,0.85603
navigation,1.25,learned_expected_utility,9,32,1.00000,1.00000,0.00000,0.00000,1.77937,0.85765
navigation,1.25,cvar_recovery_planner,0,32,0.90625,0.75000,0.00000,0.03125,1.89064,0.69562
navigation,1.25,cvar_recovery_planner,1,32,0.90625,0.87500,0.00000,0.03125,1.91933,0.69333
navigation,1.25,cvar_recovery_planner,2,32,0.96875,1.00000,0.00000,0.00000,1.89844,0.80594
navigation,1.25,cvar_recovery_planner,3,32,0.96875,1.00000,0.00000,0.00000,1.79139,0.81450
navigation,1.25,cvar_recovery_planner,4,32,0.93750,0.88889,0.00000,0.03125,1.90780,0.72550
navigation,1.25,cvar_recovery_planner,5,32,1.00000,1.00000,0.00000,0.00000,1.83677,0.85306
navigation,1.25,cvar_recovery_planner,6,32,0.96875,0.75000,0.00000,0.03125,1.81226,0.78627
navigation,1.25,cvar_recovery_planner,7,32,0.96875,1.00000,0.00000,0.00000,1.83327,0.81115
navigation,1.25,cvar_recovery_planner,8,32,0.96875,1.00000,0.00000,0.00000,1.88963,0.80664
navigation,1.25,cvar_recovery_planner,9,32,0.93750,1.00000,0.00000,0.00000,1.87032,0.76600
navigation,1.25,recoverability_score_planner_v5,0,32,0.93750,0.87500,0.00000,0.00000,1.92762,0.77235
navigation,1.25,recoverability_score_planner_v5,1,32,0.93750,0.83333,0.00000,0.00000,1.87389,0.77665
navigation,1.25,recoverability_score_planner_v5,2,32,0.96875,0.66667,0.00000,0.03125,1.85034,0.78322
navigation,1.25,recoverability_score_planner_v5,3,32,1.00000,1.00000,0.00000,0.00000,1.75821,0.85934
navigation,1.25,recoverability_score_planner_v5,4,32,1.00000,1.00000,0.00000,0.00000,1.82981,0.85362
navigation,1.25,recoverability_score_planner_v5,5,32,0.87500,0.87500,0.00000,0.00000,1.86063,0.69334
navigation,1.25,recoverability_score_planner_v5,6,32,0.96875,0.83333,0.00000,0.00000,1.81518,0.82354
navigation,1.25,recoverability_score_planner_v5,7,32,0.93750,0.80000,0.00000,0.00000,1.81746,0.78117
navigation,1.25,recoverability_score_planner_v5,8,32,1.00000,1.00000,0.00000,0.00000,1.90892,0.84729
navigation,1.25,recoverability_score_planner_v5,9,32,0.81250,0.91667,0.00000,0.03125,1.97204,0.56255
navigation,1.25,oracle_recoverability_upper_bound,0,32,0.93750,0.50000,0.00000,0.00000,1.74727,0.79772
navigation,1.25,oracle_recoverability_upper_bound,1,32,1.00000,1.00000,0.00000,0.00000,1.76657,0.85867
navigation,1.25,oracle_recoverability_upper_bound,2,32,0.93750,0.60000,0.00000,0.00000,1.76273,0.79648
navigation,1.25,oracle_recoverability_upper_bound,3,32,1.00000,1.00000,0.00000,0.00000,1.78491,0.85721
navigation,1.25,oracle_recoverability_upper_bound,4,32,1.00000,1.00000,0.00000,0.00000,1.75416,0.85967
navigation,1.25,oracle_recoverability_upper_bound,5,32,0.93750,0.77778,0.00000,0.03125,1.80086,0.75593
navigation,1.25,oracle_recoverability_upper_bound,6,32,0.96875,0.83333,0.00000,0.00000,1.75520,0.82833
navigation,1.25,oracle_recoverability_upper_bound,7,32,0.96875,0.88889,0.00000,0.03125,1.80229,0.78707
navigation,1.25,oracle_recoverability_upper_bound,8,32,1.00000,1.00000,0.00000,0.00000,1.74254,0.86060
navigation,1.25,oracle_recoverability_upper_bound,9,32,0.93750,0.66667,0.00000,0.00000,1.77214,0.79573
navigation,1.50,robust_margin_planner,0,32,0.09375,0.60000,0.00000,0.00000,2.44479,-0.41902
navigation,1.50,robust_margin_planner,1,32,0.15625,0.85714,0.00000,0.00000,2.46907,-0.33659
navigation,1.50,robust_margin_planner,2,32,0.06250,0.42857,0.00000,0.03125,2.49572,-0.50278
navigation,1.50,robust_margin_planner,3,32,0.25000,0.62500,0.00000,0.06250,2.44563,-0.28315
navigation,1.50,robust_margin_planner,4,32,0.25000,0.40000,0.03125,0.03125,2.33029,-0.28017
navigation,1.50,robust_margin_planner,5,32,0.15625,0.87500,0.03125,0.03125,2.43073,-0.41477
navigation,1.50,robust_margin_planner,6,32,0.31250,1.00000,0.00000,0.00000,2.43278,-0.12275
navigation,1.50,robust_margin_planner,7,32,0.12500,0.50000,0.00000,0.03125,2.40916,-0.41148
navigation,1.50,robust_margin_planner,8,32,0.21875,0.14286,0.03125,0.12500,2.38697,-0.43939
navigation,1.50,robust_margin_planner,9,32,0.21875,0.80000,0.00000,0.06250,2.37330,-0.31955
navigation,1.50,contingent_replanner,0,32,0.87500,1.00000,0.00000,0.00000,2.06930,0.66571
navigation,1.50,contingent_replanner,1,32,0.84375,0.85714,0.00000,0.00000,2.01408,0.63887
navigation,1.50,contingent_replanner,2,32,0.87500,1.00000,0.00000,0.00000,2.06157,0.66632
navigation,1.50,contingent_replanner,3,32,0.96875,1.00000,0.00000,0.00000,1.99348,0.79833
navigation,1.50,contingent_replanner,4,32,0.75000,0.90000,0.00000,0.06250,2.13929,0.41636
navigation,1.50,contingent_replanner,5,32,0.87500,1.00000,0.00000,0.00000,2.05145,0.66713
navigation,1.50,contingent_replanner,6,32,0.87500,1.00000,0.00000,0.00000,2.08257,0.66465
navigation,1.50,contingent_replanner,7,32,0.93750,1.00000,0.00000,0.00000,1.99191,0.75627
navigation,1.50,contingent_replanner,8,32,0.71875,1.00000,0.00000,0.00000,2.15596,0.44784
navigation,1.50,contingent_replanner,9,32,0.71875,1.00000,0.00000,0.00000,2.09529,0.45269
navigation,1.50,learned_failure_classifier,0,32,0.93750,0.75000,0.00000,0.00000,1.86835,0.78803
navigation,1.50,learned_failure_classifier,1,32,0.90625,0.80000,0.00000,0.00000,1.83058,0.73793
navigation,1.50,learned_failure_classifier,2,32,1.00000,1.00000,0.00000,0.00000,1.74092,0.86073
navigation,1.50,learned_failure_classifier,3,32,0.90625,1.00000,0.00000,0.00000,1.84250,0.72604
navigation,1.50,learned_failure_classifier,4,32,0.93750,0.90000,0.00000,0.00000,1.86365,0.77747
navigation,1.50,learned_failure_classifier,5,32,1.00000,1.00000,0.00000,0.00000,1.86681,0.85065
navigation,1.50,learned_failure_classifier,6,32,0.96875,0.90000,0.00000,0.00000,1.87122,0.81905
navigation,1.50,learned_failure_classifier,7,32,1.00000,1.00000,0.00000,0.00000,1.73359,0.86131
navigation,1.50,learned_failure_classifier,8,32,1.00000,1.00000,0.00000,0.00000,1.80885,0.85529
navigation,1.50,learned_failure_classifier,9,32,0.90625,0.62500,0.00000,0.06250,1.85662,0.68272
navigation,1.50,learned_expected_utility,0,32,0.87500,0.81818,0.00000,0.03125,1.88297,0.66499
navigation,1.50,learned_expected_utility,1,32,1.00000,1.00000,0.00000,0.00000,1.81581,0.85473
navigation,1.50,learned_expected_utility,2,32,0.96875,0.87500,0.00000,0.00000,1.77503,0.82675
navigation,1.50,learned_expected_utility,3,32,0.96875,0.87500,0.00000,0.03125,1.80519,0.78683
navigation,1.50,learned_expected_utility,4,32,1.00000,1.00000,0.00000,0.00000,1.86287,0.85097
navigation,1.50,learned_expected_utility,5,32,1.00000,1.00000,0.00000,0.00000,1.80982,0.85521
navigation,1.50,learned_expected_utility,6,32,0.93750,0.71429,0.00000,0.03125,1.79646,0.75628
navigation,1.50,learned_expected_utility,7,32,0.96875,1.00000,0.00000,0.00000,1.76652,0.81649
navigation,1.50,learned_expected_utility,8,32,1.00000,1.00000,0.00000,0.00000,1.76960,0.85843
navigation,1.50,learned_expected_utility,9,32,1.00000,1.00000,0.00000,0.00000,1.79949,0.85604
navigation,1.50,cvar_recovery_planner,0,32,0.93750,1.00000,0.00000,0.00000,1.90424,0.76329
navigation,1.50,cvar_recovery_planner,1,32,0.93750,0.87500,0.00000,0.03125,1.89121,0.73777
navigation,1.50,cvar_recovery_planner,2,32,0.96875,1.00000,0.00000,0.00000,1.86382,0.80871
navigation,1.50,cvar_recovery_planner,3,32,0.93750,1.00000,0.00000,0.00000,1.88352,0.76494
navigation,1.50,cvar_recovery_planner,4,32,0.90625,1.00000,0.00000,0.03125,1.90280,0.68371
navigation,1.50,cvar_recovery_planner,5,32,0.96875,0.50000,0.00000,0.00000,1.86391,0.80870
navigation,1.50,cvar_recovery_planner,6,32,0.93750,0.75000,0.00000,0.03125,1.91759,0.73566
navigation,1.50,cvar_recovery_planner,7,32,0.93750,1.00000,0.00000,0.00000,1.85035,0.76760
navigation,1.50,cvar_recovery_planner,8,32,0.93750,0.75000,0.00000,0.00000,1.90243,0.77437
navigation,1.50,cvar_recovery_planner,9,32,0.96875,1.00000,0.00000,0.00000,1.90010,0.80580
navigation,1.50,recoverability_score_planner_v5,0,32,0.93750,0.87500,0.00000,0.00000,1.90491,0.77417
navigation,1.50,recoverability_score_planner_v5,1,32,0.93750,1.00000,0.00000,0.00000,1.92551,0.76158
navigation,1.50,recoverability_score_planner_v5,2,32,0.93750,1.00000,0.00000,0.00000,1.93323,0.76097
